Date,Ticker,Investment_Value_Numeric
2022-08-25,HINDUNILVR.NS,114633.0
2022-08-26,HINDUNILVR.NS,114515.0
2022-08-29,HINDUNILVR.NS,114704.0
2022-08-30,HINDUNILVR.NS,118447.0
2022-09-01,HINDUNILVR.NS,116049.0
2022-09-02,HINDUNILVR.NS,115942.0
2022-09-05,HINDUNILVR.NS,115809.0
2022-09-06,HINDUNILVR.NS,114584.0
2022-09-07,HINDUNILVR.NS,114206.0
2022-09-08,HINDUNILVR.NS,114764.0
2022-09-09,HINDUNILVR.NS,115279.0
2022-09-12,HINDUNILVR.NS,114909.0
2022-09-13,HINDUNILVR.NS,115185.0
2022-09-14,HINDUNILVR.NS,114508.0
2022-09-15,HINDUNILVR.NS,114019.0
2022-09-16,HINDUNILVR.NS,112582.0
2022-09-19,HINDUNILVR.NS,114858.0
2022-09-20,HINDUNILVR.NS,115049.0
2022-09-21,HINDUNILVR.NS,116833.0
2022-09-22,HINDUNILVR.NS,119912.0
2022-09-23,HINDUNILVR.NS,119436.0
2022-09-26,HINDUNILVR.NS,118478.0
2022-09-27,HINDUNILVR.NS,119311.0
2022-09-28,HINDUNILVR.NS,120329.0
2022-09-29,HINDUNILVR.NS,120260.0
2022-09-30,HINDUNILVR.NS,120077.0
2022-10-03,HINDUNILVR.NS,116784.0
2022-10-04,HINDUNILVR.NS,118808.0
2022-10-06,HINDUNILVR.NS,116405.0
2022-10-07,HINDUNILVR.NS,115769.0
2022-10-10,HINDUNILVR.NS,116031.0
2022-10-11,HINDUNILVR.NS,113584.0
2022-10-12,HINDUNILVR.NS,115397.0
2022-10-13,HINDUNILVR.NS,114286.0
2022-10-14,HINDUNILVR.NS,114704.0
2022-10-17,HINDUNILVR.NS,115361.0
2022-10-18,HINDUNILVR.NS,115882.0
2022-10-19,HINDUNILVR.NS,115025.0
2022-10-20,HINDUNILVR.NS,115822.0
2022-10-21,HINDUNILVR.NS,118182.0
2022-10-24,HINDUNILVR.NS,114584.0
2022-10-25,HINDUNILVR.NS,111569.0
2022-10-27,HINDUNILVR.NS,112175.0
2022-10-28,HINDUNILVR.NS,112409.0
2022-10-31,HINDUNILVR.NS,113587.0
2022-11-01,HINDUNILVR.NS,113636.0
2022-11-02,HINDUNILVR.NS,112144.0
2022-11-03,HINDUNILVR.NS,113393.0
2022-11-04,HINDUNILVR.NS,112235.0
2022-11-07,HINDUNILVR.NS,112789.0
2022-11-09,HINDUNILVR.NS,111721.0
2022-11-10,HINDUNILVR.NS,111934.0
2022-11-11,HINDUNILVR.NS,111465.0
2022-11-14,HINDUNILVR.NS,109450.0
2022-11-15,HINDUNILVR.NS,109436.0
2022-11-16,HINDUNILVR.NS,110342.0
2022-11-17,HINDUNILVR.NS,109548.0
2022-11-18,HINDUNILVR.NS,110603.0
2022-11-21,HINDUNILVR.NS,111391.0
2022-11-22,HINDUNILVR.NS,112028.0
2022-11-23,HINDUNILVR.NS,111656.0
2022-11-24,HINDUNILVR.NS,113518.0
2022-11-25,HINDUNILVR.NS,112997.0
2022-11-28,HINDUNILVR.NS,112451.0
2022-11-29,HINDUNILVR.NS,117305.0
2022-11-30,HINDUNILVR.NS,119538.0
2022-12-01,HINDUNILVR.NS,118581.0
2022-12-02,HINDUNILVR.NS,116454.0
2022-12-05,HINDUNILVR.NS,116666.0
2022-12-06,HINDUNILVR.NS,118211.0
2022-12-07,HINDUNILVR.NS,120562.0
2022-12-08,HINDUNILVR.NS,120478.0
2022-12-09,HINDUNILVR.NS,121226.0
2022-12-12,HINDUNILVR.NS,121003.0
2022-12-13,HINDUNILVR.NS,120694.0
2022-12-14,HINDUNILVR.NS,119552.0
2022-12-15,HINDUNILVR.NS,118599.0
2022-12-16,HINDUNILVR.NS,118957.0
2022-12-19,HINDUNILVR.NS,121041.0
2022-12-20,HINDUNILVR.NS,119102.0
2022-12-21,HINDUNILVR.NS,118730.0
2022-12-22,HINDUNILVR.NS,117801.0
2022-12-23,HINDUNILVR.NS,116722.0
2022-12-26,HINDUNILVR.NS,116559.0
2022-12-27,HINDUNILVR.NS,115481.0
2022-12-28,HINDUNILVR.NS,115052.0
2022-12-29,HINDUNILVR.NS,114359.0
2022-12-30,HINDUNILVR.NS,114047.0
2023-01-02,HINDUNILVR.NS,113929.0
2023-01-03,HINDUNILVR.NS,113201.0
2023-01-04,HINDUNILVR.NS,112936.0
2023-01-05,HINDUNILVR.NS,115056.0
2023-01-06,HINDUNILVR.NS,114733.0
2023-01-09,HINDUNILVR.NS,116853.0
2023-01-10,HINDUNILVR.NS,117735.0
2023-01-11,HINDUNILVR.NS,115481.0
2023-01-12,HINDUNILVR.NS,115339.0
2023-01-13,HINDUNILVR.NS,116851.0
2023-01-16,HINDUNILVR.NS,115653.0
2023-01-17,HINDUNILVR.NS,118790.0
2023-01-18,HINDUNILVR.NS,119621.0
2023-01-19,HINDUNILVR.NS,117997.0
2023-01-20,HINDUNILVR.NS,113500.0
2023-01-23,HINDUNILVR.NS,115622.0
2023-01-24,HINDUNILVR.NS,115804.0
2023-01-25,HINDUNILVR.NS,116777.0
2023-01-27,HINDUNILVR.NS,116323.0
2023-01-30,HINDUNILVR.NS,114364.0
2023-01-31,HINDUNILVR.NS,114747.0
2023-02-01,HINDUNILVR.NS,114635.0
2023-02-02,HINDUNILVR.NS,117334.0
2023-02-03,HINDUNILVR.NS,117953.0
2023-02-06,HINDUNILVR.NS,117456.0
2023-02-07,HINDUNILVR.NS,115835.0
2023-02-08,HINDUNILVR.NS,115016.0
2023-02-09,HINDUNILVR.NS,115190.0
2023-02-10,HINDUNILVR.NS,114780.0
2023-02-13,HINDUNILVR.NS,114936.0
2023-02-14,HINDUNILVR.NS,114874.0
